TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_III_VL_PASSIVO;TAB_III_A_VL_PAGAR;TAB_III_A1_VL_CPRAZO;TAB_III_A2_VL_LPRAZO;TAB_III_B_VL_POSICAO_DERIV;TAB_III_B1_VL_TERMO;TAB_III_B2_VL_OPCAO;TAB_III_B3_VL_FUTURO;TAB_III_B4_VL_SWAP_PAGAR
Classe;49.000.711/0001-55;CPO1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;24288.00;24288.00;24288.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.000.918/0001-20;SARDENHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;20440.50;20440.50;20440.50;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.004.860/0001-92;PRINCIPIAPAY EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;752297.62;752297.62;752297.62;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.007.595/0001-04;SP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;74147.56;74147.56;74147.56;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.008.589/0001-63;SIMPROESEMA FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITOS NÃO PADRONIZADOS;2025-02-28;10121.81;10121.81;10121.81;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.089.398/0001-73;BRAVE BWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-02-28;123600.39;123600.39;121989.84;1610.55;0.00;0.00;0.00;0.00;0.00
Classe;49.113.994/0001-41;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAP - RESPONSABILIDADE LIMITADA;2025-02-28;93763.95;93763.95;0.00;93763.95;0.00;0.00;0.00;0.00;0.00
Classe;49.156.414/0001-01;VERA CRUZ I - ATIVOS JUDICIAIS - PROCESSO DE CONHECIMENTO - FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;53559.49;53559.49;53559.49;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.220.648/0001-62;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION III CONSIGNADOS;2025-02-28;426649.46;426649.46;426649.46;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.250.454/0001-00;NINE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;43383.23;43383.23;43383.23;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.260.024/0001-79;FATOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2235679.41;2235679.41;2235679.41;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.261.110/0001-04;SIMPLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;125680.45;125680.45;125680.45;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.275.773/0001-70;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONTBANK;2025-02-28;57544.89;57544.89;57544.89;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.290.956/0001-64;PASSARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;24918.43;24918.43;24918.43;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.306.883/0001-51;TM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1242195.39;1242195.39;1229195.39;13000.00;0.00;0.00;0.00;0.00;0.00
Classe;49.311.267/0001-99;FUNDO DE INVESTIMENTO EM COTAS DE FIDC GUARDIAN I DE RESPONSABILIDADE LIMITADA;2025-02-28;171712.73;171712.73;171712.73;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.319.053/0001-69;HORIZONTE NAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;14266.95;14266.95;14266.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.319.863/0001-15;CHIMERA ALTERNATIVE ASSETS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP DE RESP. LIMITADA;2025-02-28;29262.80;29262.80;29262.80;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.325.599/0001-22;BBG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;483431.48;483431.48;483431.48;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.409.950/0001-63;VERDE AM II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;51619040.72;51619040.72;51619040.72;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.460.350/0001-20;WCAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;49920.93;49920.93;49920.93;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.466.341/0001-46;FIPAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSEGMENTOS;2025-02-28;33036.78;33036.78;33036.78;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.490.977/0001-23;SIG I FC FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA.;2025-02-28;28636.53;28636.53;28636.53;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.507.576/0001-39;IPIRANGA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;25358.52;25358.52;25358.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.508.860/0001-20;LAVORO MULTICRÉDITO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;428009.11;428009.11;428009.11;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.509.146/0001-56;PERFORMA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;58000.00;58000.00;58000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.520.420/0001-98;AFINITTY FIC DE FIDC FINANCEIROS - RESPONSABILIDADE LIMITADA;2025-02-28;8239901.95;8239901.95;8239901.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.543.554/0001-24;GOLEM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;44800.00;44800.00;44800.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.571.859/0001-40;SCORE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;221902.11;221902.11;221902.11;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.573.227/0001-15;SCORE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;48882.25;48882.25;48882.25;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.583.436/0001-40;OSAKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;27710.75;27710.75;27710.75;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.597.691/0001-41;SIG II FC FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;10849.53;10849.53;10849.53;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.598.836/0001-29;SIG III FC FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;10318.05;10318.05;10318.05;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.617.028/0001-61;CREDITCORP BIOLAB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;47631.87;47631.87;47631.87;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.628.680/0001-81;RD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS CRÉDITO CORPORATIVO DE RESPONSA LIMITADA;2025-02-28;173960.30;173960.30;0.00;173960.30;0.00;0.00;0.00;0.00;0.00
Classe;49.669.950/0001-00;MAROSTICA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO;2025-02-28;334716.58;334716.58;334716.31;0.27;0.00;0.00;0.00;0.00;0.00
Classe;49.682.304/0001-75;BLESS LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;64307.87;64307.87;64307.87;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.683.264/0001-86;VERDE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1113998.42;1113998.42;1113998.42;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.684.321/0001-41;MILAGRE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;919025.68;919025.68;55000.00;864025.68;0.00;0.00;0.00;0.00;0.00
Classe;49.686.425/0001-95;URANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;68666.15;68666.15;62438.56;6227.59;0.00;0.00;0.00;0.00;0.00
Classe;49.691.846/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS  TEMPUS III;2025-02-28;1625337.85;1625337.85;1625337.85;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.726.804/0001-61;GALAPAGOS INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓ;2025-02-28;178293.07;178293.07;178293.07;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.729.606/0001-51;QUALLYCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.743.173/0001-99;AEG 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;58646.45;58646.45;58646.45;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.743.793/0001-28;ALGARVE AMAZÔNIA CO-INVEST FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA;2025-02-28;44547.22;44547.22;44547.22;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.744.510/0001-62;ALGARVE AMAZÔNIA FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;101152.01;101152.01;101152.01;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.776.300/0001-56;OUTFIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLASSE ÚNICA FECHADA RESPONSABILIDADE LIMITAD;2025-02-28;68398.71;68398.71;67689.54;709.17;0.00;0.00;0.00;0.00;0.00
Classe;49.788.461/0001-60;NICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;182422751.84;182422751.84;182422751.84;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.789.715/0001-64;ELETRONET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2462481.34;2462481.34;2462481.34;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.793.609/0001-54;SOLUCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;170840.51;170840.51;170840.48;0.03;0.00;0.00;0.00;0.00;0.00
Classe;49.805.246/0001-20;LASSIE 1 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;9844522.25;9844522.25;8551479.33;1293042.92;0.00;0.00;0.00;0.00;0.00
Classe;49.815.200/0001-91;MSB LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;361067.35;361067.35;360278.51;788.84;0.00;0.00;0.00;0.00;0.00
Classe;49.815.297/0001-32;ORBE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;58029.64;58029.64;58029.52;0.12;0.00;0.00;0.00;0.00;0.00
Classe;49.815.454/0001-00;AMADEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;119731.99;119731.99;118927.21;804.78;0.00;0.00;0.00;0.00;0.00
Classe;49.815.732/0001-29;FONTANA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;60092.96;60092.96;59224.41;868.55;0.00;0.00;0.00;0.00;0.00
Classe;49.826.785/0001-45;ASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;1150953.26;786767.23;190835.74;595931.49;364186.03;0.00;0.00;364186.03;0.00
Classe;49.829.816/0001-11;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 800;2025-02-28;63093.67;63093.67;63093.67;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.853.069/0001-57;INTERTRADE FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITÓRIOS;2025-02-28;12230.30;12230.30;12230.30;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.888.327/0001-30;FUGGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;480826.05;480826.05;480826.05;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.916.055/0001-35;ASA FIC DE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS 90 RESPONSABILIDADE LIMITADA;2025-02-28;101590.08;101590.08;101590.08;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.916.151/0001-83;ASA LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RESP. LTDA;2025-02-28;732143.50;732143.50;732143.50;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.920.525/0001-34;IS GREEN SOLFÁCIL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;381739.63;381739.63;381739.63;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.920.810/0001-55;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TMX FINANCE;2025-02-28;351429.03;351429.03;351429.03;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.921.110/0001-85;VERDE AM I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;23858.92;23858.92;23858.92;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.934.838/0001-41;TMOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2219291.55;2219291.55;2219291.54;0.01;0.00;0.00;0.00;0.00;0.00
Classe;49.936.254/0001-05;FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS CHRONOS - RESPONSABILIDADE LIMITADA;2025-02-28;5912509.54;5912509.54;5912509.54;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.936.440/0001-44;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXT TURBI I DE RESPONSABILIDADE LIMITADA;2025-02-28;534930.34;534930.34;534930.34;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.938.183/0001-80;CRUCE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;36314.18;36314.18;36314.18;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.950.299/0001-34;CAPITAL HILL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;62905.81;62905.81;62000.00;905.81;0.00;0.00;0.00;0.00;0.00
Classe;49.959.636/0001-54;LUMINA 1 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;55005.63;55005.63;55005.63;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.971.985/0001-91;ATTALANTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.983.868/0001-48;PRECAVIDA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;10971250.22;10971250.22;10971250.22;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.998.142/0001-89;MAGIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;4047756.08;4047756.08;47756.08;4000000.00;0.00;0.00;0.00;0.00;0.00
Classe;49.998.666/0001-70;VSI SAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;106524.70;106524.70;106524.70;0.00;0.00;0.00;0.00;0.00;0.00
Classe;49.999.307/0001-37;ATIVOS ESTRATÉGICOS LOCAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;70282.48;70282.48;70282.48;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.013.376/0001-09;GERAR  CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  CLASSE ÚNICA ABERTA;2025-02-28;33474.42;33474.42;33474.40;0.02;0.00;0.00;0.00;0.00;0.00
Classe;50.041.229/0001-42;MOMENTO PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;2029900.02;2029900.02;2029900.02;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.041.351/0001-19;FIDC RECUPERADOS QUESTÕES GLOBAIS RESPONSABILIDADE LIMITADA;2025-02-28;41987.95;41987.95;41987.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.057.356/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL;2025-02-28;358913.02;358913.02;358913.02;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.059.717/0001-87;STARKE 180 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;10721.79;10721.79;10721.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.059.866/0001-46;PAGALEVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA;2025-02-28;1251872.14;1251872.14;1251872.14;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.074.839/0001-42;SIG IV FC FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;10318.05;10318.05;10318.05;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2025-02-28;53087.87;53087.87;53087.87;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.095.909/0001-49;VITA AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1195164.81;1195164.81;1195164.81;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.097.175/0001-37;SIG V FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;10318.05;10318.05;10318.05;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.098.465/0001-03;CHEMICAL XIII - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - INDÚSTRIA PETROQUÍMICA;2025-02-28;18683686.48;18683686.48;18683686.48;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.107.049/0001-16;SIG VII FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;10318.05;10318.05;10318.05;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.107.743/0001-33;SIG VI FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS -  RESPONSABILIDADE LIMITADA;2025-02-28;391739.85;391739.85;391739.85;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.114.948/0001-46;DRIVER BRASIL SIX BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS;2025-02-28;2374291.04;2374291.04;2374291.04;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.115.378/0001-09;GUARDIAN MULTI CONSIGNADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;520839.79;520839.79;520839.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.115.649/0001-26;FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS GARANTIDO TÊXTIL;2025-02-28;10150764.39;10150764.39;10150764.39;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.118.274/0001-58;ATIVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;2156451.79;2156451.79;2156451.79;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.120.355/0001-92;GRIF ADVANCED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITDA;2025-02-28;36406.47;36406.47;36406.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.123.492/0001-80;MAV ALTERNATIVE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;17809.74;17809.74;17809.74;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.149.859/0001-35;FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS ECO;2025-02-28;69712.92;69712.92;69712.92;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.151.440/0001-18;LASSIE 2 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;8506051.38;8506051.38;7293356.51;1212694.87;0.00;0.00;0.00;0.00;0.00
Classe;50.153.210/0001-98;CLASSE DE INVESTIMENTO COTAS DE CLASSE DE FUNDO DE DIREITOS CREDITÓRIOS  FICTOR;2025-02-28;2964312.45;2964312.45;2964312.45;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.168.890/0001-13;CEA PAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS RESPONSABILIDADE LIMITADA;2025-02-28;121579849.34;121579849.34;121579849.34;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.198.834/0001-21;JGP ESTRUTURADOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;137415.95;137415.95;137415.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.200.709/0001-09;MOOVPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;198712.66;198712.66;196895.99;1816.67;0.00;0.00;0.00;0.00;0.00
Classe;50.251.934/0001-74;REAL INVESTOR CRÉDITO ESTRUTURADO 30 FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;436591.83;436591.83;436148.41;443.42;0.00;0.00;0.00;0.00;0.00
Classe;50.277.965/0001-02;PÁTRIA CRÉDITO ESTRUTURADO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;53639.88;53639.88;53639.88;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.292.336/0001-43;SPECIAL SITUATIONS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;35058.04;35058.04;35058.04;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.309.743/0001-16;ARPEL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;30412.42;30412.42;30412.42;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.314.076/0001-60;AZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2025-02-28;24420.52;24420.52;24420.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.314.230/0001-01;LUSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;20845.52;20845.52;20845.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.327.909/0001-27;TAMBASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1391379.30;1391379.30;1390749.82;629.48;0.00;0.00;0.00;0.00;0.00
Classe;50.355.218/0001-37;SIGNAL SPECIAL OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;35592.20;35592.20;35592.20;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.356.663/0001-11;ABF VISION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;36033.89;36033.89;36033.89;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.360.138/0001-70;LUSO X FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-02-28;232629744.54;232629744.54;232629744.54;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.362.898/0001-16;INOVA3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;93211.57;93211.57;93211.57;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.366.328/0001-02;MFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO DE  TELECOMUNICAÇÕES;2025-02-28;26012.98;26012.98;26012.98;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.434.429/0001-65;ALVORADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;185523.57;185523.57;184655.01;868.56;0.00;0.00;0.00;0.00;0.00
Classe;50.440.392/0001-88;PLATINUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;98149396.82;98149396.82;0.00;98149396.82;0.00;0.00;0.00;0.00;0.00
Classe;50.456.492/0001-00;LEGGERO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;199144668.90;199144668.90;269435.19;198875233.71;0.00;0.00;0.00;0.00;0.00
Classe;50.469.304/0001-70;STARKE 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;99684.17;99684.17;99684.17;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.469.925/0001-54;ECOAGRO MULTIPLICA FIAGRO DIREITOS CREDITÓRIOS SEGMENTO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2025-02-28;25457.88;25457.88;25457.88;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.473.039/0001-02;SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA;2025-02-28;48000.00;48000.00;0.00;48000.00;0.00;0.00;0.00;0.00;0.00
