TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_VL_LIQUIDEZ_0;TAB_X_VL_LIQUIDEZ_30;TAB_X_VL_LIQUIDEZ_60;TAB_X_VL_LIQUIDEZ_90;TAB_X_VL_LIQUIDEZ_180;TAB_X_VL_LIQUIDEZ_360;TAB_X_VL_LIQUIDEZ_MAIOR_360
Classe;57.117.669/0001-85;PAINITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.131.490/0001-82;PONTO RURAL FIAGRO - DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.133.534/0001-03;JIF INFRA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO;2025-02-28;26934648782.39;0.00;319.00;6087122.41;0.00;9272733.65;35267989.22
Classe;57.139.003/0001-28;IMPACTO ROXO FIDC DE PRECATÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.140.603/0001-06;CORUJA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;29513.19;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.153.497/0001-03;ITHAKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.182.268/0001-09;GG 8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.182.384/0001-28;FUTURA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.182.898/0001-83;COPOBRAS FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA RECEBÍVEIS COME;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.183.411/0001-87;SPECIALE PLGN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.185.833/0001-91;PLGN LGCY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.186.320/0001-03;JC LOKI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.187.234/0001-07;CONCEITO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2025-02-28;0.00;58022.65;40710975.22;29096494.74;2642665.32;1150995.72;0.00
Classe;57.191.922/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TERRAMAGNA - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.204.749/0001-78;MULTIMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;887473.84;12687067.28;7315296.62;1484024.32;1225241.92;0.00;1312919.06
Classe;57.213.448/0001-00;MISSÕES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;21248283.22;15292871.07;13351972.75;10896646.06;16677561.93;2673906.01;68376.07
Classe;57.213.492/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS CONSORCIEI III RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.223.832/0001-94;IRLANDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.224.939/0001-57;VCTEX CL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;5060262.43;2633230.00;2461472.00;2643418.00;7188906.00;11130645.00;49204714.00
Classe;57.246.541/0001-11;ZTIRAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.251.224/0001-93;FORTE AGRO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2025-02-28;0.00;0.00;20212.26;30338473.46;10986.22;130125.60;0.00
Classe;57.258.316/0001-03;CUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS CRÉDITO IMOBILIÁRIO;2025-02-28;137123.63;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.259.989/0001-70;TRÊS TENTOS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO  RESPONSABILIDADE LIMITADA;2025-02-28;0.00;1755316.72;23603255.25;103750665.22;137798157.85;117646.90;0.00
Classe;57.268.846/0001-24;FANGIO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;24324.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.269.975/0001-37;TERPSÍCORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;10000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.270.081/0001-67;HAKKINEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;22377.18;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.270.666/0001-87;MOBILITAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;20839228.51;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.271.402/0001-48;ROOT CAPITAL FIGUEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.283.589/0001-08;AXIOS NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.284.265/0001-86;METROPOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.284.621/0001-61;BIAJU FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;583.19;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.300.010/0001-60;LB I FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;460670.05;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.310.139/0001-59;LC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.325.152/0001-81;MAX 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.325.251/0001-63;ANGICO FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.334.752/0001-06;DOLPHIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.339.373/0001-09;EMPHASIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;12779887.17;27598922.39;0.00;0.00;0.00;0.00;0.00
Classe;57.340.272/0001-58;ESTÍMULO RETOMADA RIO GRANDE DO SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS DE RESP LIM;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.341.862/0001-03;BOREAL II CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;517021.86;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.342.603/0001-99;B F PURO SANGUE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS PADRONIZADOS RESP LIMITADA;2025-02-28;11755.65;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.354.123/0001-48;BLIPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.362.995/0001-58;MILK INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;125576.55;31381296.96;11121224.79;1771323.95;5171973.93;32517842.37;8448464.68
Classe;57.363.296/0001-22;LIWE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTO RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.373.422/0001-20;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BULLLA CHEQUE EMPRESA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.377.181/0001-97;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS POUPACRED II RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.377.642/0001-21;ITAÚNA PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.377.862/0001-55;AEDGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;30000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.378.455/0001-62;TERTON FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.378.463/0001-09;SOLFARMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS - RESPONSABILIDADE LIMITADA;2025-02-28;15041256.02;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.382.221/0001-99;CREDIT FORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.391.433/0001-32;MLC ISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.391.695/0001-05;SIMPLIX FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.391.980/0001-18;CLASSE ÚNICA DE COTAS DO FIC FIDC GUARDIAN II DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.400.405/0001-34;SPECIAL SITUATIONS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.407.013/0001-05;VARYAGI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.409.698/0001-10;BOA VISTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.414.978/0001-17;ORION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.437.688/0001-99;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO EVEREST;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.437.905/0001-40;BERRINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.438.580/0001-10;LF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.441.816/0001-78;PROSPER INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL  RESP LIMITADA;2025-02-28;252246.13;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.441.997/0001-32;F4RES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;399366.74;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.449.433/0001-46;SOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA;2025-02-28;741757.43;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.456.281/0001-09;MPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.474.036/0001-24;C18 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;0.00;19781225.85;6839913.61;2897982.38;1826608.27;315684.37;631.86
Classe;57.506.211/0001-18;NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SERVIÇOS RESPONSABILIDADE LIMITADA;2025-02-28;1553115.66;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.507.339/0001-04;STRATEGI VISION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.519.386/0001-60;MAX 365 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;2465.05;3036656.19;0.00;0.00;0.00;0.00;0.00
Classe;57.532.556/0001-46;FIDC BV AUTO I SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.532.782/0001-27;COFFEE BANK FIDC FINANCEIROS DO AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.533.260/0001-40;ONZE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;819110.74;484866.00;534740.00;498642.00;1234532.00;1753321.00;3230490.00
Classe;57.535.898/0001-10;ARTESANAL CRÉDITO ESTRUTURADO II FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.544.715/0001-22;CINDAPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.545.460/0001-12;FACIO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;742750.22;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.547.806/0001-11;PLGN PFN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;858349781.74;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.550.093/0001-45;UPB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.552.361/0001-68;ALMADA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.555.376/0001-80;ARTESANAL CDI+ FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS I - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.555.582/0001-90;ALDEBARAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;67883497.39;149344965.77;0.00;62510131.14;0.00;308999780.82
Classe;57.570.843/0001-40;GENIAL HORUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;3726.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.584.175/0001-00;MLC 1B FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.584.334/0001-77;TAYA TECH FGTS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.584.403/0001-42;CAPRI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.584.525/0001-39;ST 1015 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.585.113/0001-13;FOF 180 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;52594566.14;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.585.602/0001-75;AURIN INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESP. LIMITADA;2025-02-28;163185.04;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.609.282/0001-46;CLOUDWALK A.I. FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.609.674/0001-05;CLASSE ÚNICA DE INVESTIMENTO EM COTAS DO ANDERMATT FUNDO DE INVESTIMENTO EM DIREITOS CRED RESP LTDA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.619.773/0001-78;PLGN VIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.620.020/0001-82;HIGH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;75711.97;0.00;0.00;0.00;1257549.67;0.00;19602600.02
Classe;57.624.136/0001-90;GUARDIAN MULTI CONSIGNADO XI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;9727013.17;1627629.00;1626358.00;1600366.00;4645921.00;8369541.00;57208430.00
Classe;57.624.406/0001-62;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSÓRCIOS EXTERNOS -  RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.645.492/0001-90;ARBEQUINA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.651.404/0001-62;APPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;15328273.27;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.654.431/0001-99;ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;93285.08;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.660.236/0001-71;INTRABANK SOLIDEZ FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;46561214.49;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.660.765/0001-75;ORIGINAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;9913967.15;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.661.136/0001-60;CRAWFORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;15152.42;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.661.848/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VJP CONSIGNADO - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.671.358/0001-63;ASTRO SAÚDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.679.175/0001-94;ZANDVOORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;28652.18;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.719.370/0001-09;RSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.720.055/0001-93;GENEVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;91151.91;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.736.857/0001-91;ARTESANAL AFINITTY MEZ A FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.740.019/0001-91;VIA PRIME FLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS  RESP LIMITADA;2025-02-28;685938.49;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.740.051/0001-77;CHAVANTES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA;2025-02-28;186515.31;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.750.761/0001-88;LATACHE LF II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1061.43;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.751.173/0001-69;LATACHE LF III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;4561.43;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.752.597/0001-48;AGROMERCANTIL CRÉDITO AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;669672.80;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.777.919/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SÃO PAULO FUTEBOL CLUBE - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.778.286/0001-58;SHIFT AGRO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.779.658/0001-60;GUARDIAN WAREHOUSE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.786.054/0001-41;SUCCESSUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.790.697/0001-69;PRECPAGO-F2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.810.758/0001-02;YELLOW CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.811.727/0001-76;TERA CRED FV FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.812.456/0001-73;ARTESANAL CDI+ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II -;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.816.252/0001-00;NATURA PAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PESSOAL RESPONSABILIDADE LIMITADA;2025-02-28;0.00;99168704.61;74896670.85;39605061.79;21285451.58;0.00;0.00
Classe;57.823.707/0001-15;ICRED INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;15424831.75;6826293.00;6720236.00;6619086.00;19253037.00;35918977.00;224519244.00
Classe;57.836.076/0001-79;7INVEST CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;430195.02;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.883.732/0001-94;IC LESTE PROSOLUTTI CRÉDITOS TRABALHISTAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.888.289/0001-44;ELITE YIELD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;6843.76;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.889.361/0001-58;FRUTOS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;1440052.19;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.903.194/0001-52;STAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.908.380/0001-84;OBY CRÉDITO 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.922.500/0001-06;AGGA PROSPERITAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
